,addr1,addr2,addr3,city,country,cuisine,is_closed,lat,locality,lon,name,price,rating,reviews,state,uid,zipcode
3683,250 W Portal Ave,,,San Francisco,US,chinese,FALSE,37.7385499,"San Francisco, CA",-122.46884,Xiao Loong Restaurant,$$,4,219,CA,xiao-loong-restaurant-san-francisco,94127
3684,332 Clement St,,,San Francisco,US,chinese,FALSE,37.78317,"San Francisco, CA",-122.4629,Taste of Jiangnan,$$,3.5,186,CA,taste-of-jiangnan-san-francisco,94118
3685,1030 Irving St,,,San Francisco,US,chinese,FALSE,37.76417,"San Francisco, CA",-122.46905,Chang's Kitchen,$$,4,320,CA,changs-kitchen-san-francisco,94122
3686,3452 Mission St,,,San Francisco,US,chinese,FALSE,37.74153,"San Francisco, CA",-122.4228,Mandarin House SF,$$,4,110,CA,mandarin-house-sf-san-francisco,94110
3687,5700 Geary Blvd,,,San Francisco,US,chinese,FALSE,37.7804985,"San Francisco, CA",-122.4806976,Dragon Beaux,$$,4,792,CA,dragon-beaux-san-francisco,94121
3688,405 Mason St,,,San Francisco,US,chinese,FALSE,37.78730786,"San Francisco, CA",-122.4100503,Little Sheep Mongolian Hot Pot,$$,4,368,CA,little-sheep-mongolian-hot-pot-san-francisco-4,94102
3689,291 6th Ave,,,San Francisco,US,chinese,FALSE,37.78320313,"San Francisco, CA",-122.4646149,Spices,$$,4,50,CA,spices-san-francisco-6,94118
3690,2234 Mission St,,Lung Shan Restaurant,San Francisco,US,chinese,FALSE,37.76119866,"San Francisco, CA",-122.4196565,Mission Chinese Food,$$,3.5,2084,CA,mission-chinese-food-san-francisco-4,94110
3691,960 Grant Ave,,,San Francisco,US,chinese,FALSE,37.7958799,"San Francisco, CA",-122.40649,Hong Kong Clay Pot Restaurant,$$,3.5,693,CA,hong-kong-clay-pot-restaurant-san-francisco,94108
3692,4753 Mission St,,,San Francisco,US,chinese,FALSE,37.72211,"San Francisco, CA",-122.4364,Henry's Hunan Restaurant,$$,4,184,CA,henrys-hunan-restaurant-san-francisco-6,94112
3693,2555 Judah St,,,San Francisco,US,chinese,FALSE,37.7609,"San Francisco, CA",-122.48952,Terra Cotta Warrior,$$,3.5,345,CA,terra-cotta-warrior-san-francisco,94122
3694,631 Kearny St,,,San Francisco,US,chinese,FALSE,37.7941241,"San Francisco, CA",-122.4049374,R&G Lounge,$$,3.5,3827,CA,r-and-g-lounge-san-francisco,94108
3695,1398 Grant Ave,,,San Francisco,US,chinese,FALSE,37.799656,"San Francisco, CA",-122.4072887,Henry's Hunan Restaurant,$$,4,219,CA,henrys-hunan-restaurant-san-francisco-7,94133
3696,1416 Powell St,,,San Francisco,US,chinese,FALSE,37.797852,"San Francisco, CA",-122.410118,Lai Hong Lounge,$$,4,605,CA,lai-hong-lounge-san-francisco,94133
3697,1111 Mission St,,,San Francisco,US,chinese,FALSE,37.77904321,"San Francisco, CA",-122.4109869,T?o Restaurant & Bar,$$,3.5,164,CA,t?o-restaurant-and-bar-san-francisco,94103
3698,2550 Van Ness Ave,,,San Francisco,US,chinese,FALSE,37.79911003,"San Francisco, CA",-122.4238478,Dim Sum Club,$$,4,274,CA,dim-sum-club-san-francisco,94109
3699,4416 18th St,,,San Francisco,US,chinese,FALSE,37.76075841,"San Francisco, CA",-122.4387292,MaMa Ji's,$$,3.5,623,CA,mama-jis-san-francisco-2,94114
3700,2109 Clement St,,,San Francisco,US,chinese,FALSE,37.78201,"San Francisco, CA",-122.48191,Delish Dish Kitchen,$$,4.5,23,CA,delish-dish-kitchen-san-francisco,94121
3701,919 Kearny St,,,San Francisco,US,chinese,FALSE,37.79653,"San Francisco, CA",-122.405422,House of Nanking,$$,3.5,2857,CA,house-of-nanking-san-francisco,94133
3702,5145 Geary Blvd,,,San Francisco,US,chinese,FALSE,37.78026962,"San Francisco, CA",-122.4747849,Old Shanghai,$$,4,104,CA,old-shanghai-san-francisco-2,94118
3703,1936 Irving St,,,San Francisco,US,chinese,FALSE,37.76366,"San Francisco, CA",-122.47898,Canton House Gourmet,$$,4,42,CA,canton-house-gourmet-san-francisco,94122
3704,1420 Irving St,,,San Francisco,US,chinese,FALSE,37.76387996,"San Francisco, CA",-122.4732102,IPOT,$$,4,499,CA,ipot-san-francisco,94122
3705,3170 16th St,,,San Francisco,US,chinese,FALSE,37.76493,"San Francisco, CA",-122.42339,Big Lantern,$$,3.5,778,CA,big-lantern-san-francisco,94103
3706,337 Jones St,,,San Francisco,US,chinese,FALSE,37.78442,"San Francisco, CA",-122.41296,Lin's Kitchen,$$,4,32,CA,lins-kitchen-san-francisco,94102
3707,2142 Chestnut St,,,San Francisco,US,chinese,FALSE,37.80072,"San Francisco, CA",-122.43868,Dragon Well,$$,3.5,453,CA,dragon-well-san-francisco,94123
3708,845 Market St,Ste 480,,San Francisco,US,chinese,FALSE,37.784236,"San Francisco, CA",-122.406566,M.Y. China,$$,3.5,1247,CA,m-y-china-san-francisco-2,94103
3709,1500 Church St,,,San Francisco,US,chinese,FALSE,37.74675,"San Francisco, CA",-122.42724,Eric's Restaurant,$$,3.5,644,CA,erics-restaurant-san-francisco,94131
3710,655 Jackson St,,,San Francisco,US,chinese,FALSE,37.79607647,"San Francisco, CA",-122.4060148,Z & Y Restaurant,$$,3.5,1118,CA,z-and-y-restaurant-san-francisco-3,94133
3711,1682 Post St,,,San Francisco,US,chinese,FALSE,37.7857811,"San Francisco, CA",-122.4292405,San Wang Restaurant,$$,3.5,384,CA,san-wang-restaurant-san-francisco,94115
3712,4401 Cabrillo St,,,San Francisco,US,chinese,FALSE,37.77320099,"San Francisco, CA",-122.5059204,Hakka Restaurant,$$,3.5,372,CA,hakka-restaurant-san-francisco,94121
3713,2031 Polk St,,,San Francisco,US,chinese,FALSE,37.79547882,"San Francisco, CA",-122.4219666,Tai Chi,$$,3.5,535,CA,tai-chi-san-francisco,94109
3714,3253 Mission St,,,San Francisco,US,chinese,FALSE,37.74475644,"San Francisco, CA",-122.4204111,Jasmine Tea House,$$,3.5,507,CA,jasmine-tea-house-san-francisco,94110
3715,660 Howard St,,,San Francisco,US,chinese,FALSE,37.785795,"San Francisco, CA",-122.399874,Fang,$$,3.5,1311,CA,fang-san-francisco-2,94105
3716,2877 California St,,,San Francisco,US,chinese,FALSE,37.78764725,"San Francisco, CA",-122.4416122,Eliza's,$$,3.5,482,CA,elizas-san-francisco,94115
3717,615 Jackson St,,,San Francisco,US,chinese,FALSE,37.795996,"San Francisco, CA",-122.405546,Begoni Bistro,$$,4,328,CA,begoni-bistro-san-francisco,94133
3718,1360 9th Ave,,,San Francisco,US,chinese,FALSE,37.76291656,"San Francisco, CA",-122.4659042,Nan King Road Bistro,$$,4,553,CA,nan-king-road-bistro-san-francisco,94122
3719,5820 Mission St,,,San Francisco,US,chinese,FALSE,37.709339,"San Francisco, CA",-122.451896,Maple Restaurant,$$,4,32,CA,maple-restaurant-san-francisco,94112
3720,1 Kearny St,,,San Francisco,US,chinese,FALSE,37.78771,"San Francisco, CA",-122.40385,Hakkasan,$$$,4,1312,CA,hakkasan-san-francisco-2,94108
3721,101 Spear St,,,San Francisco,US,chinese,FALSE,37.79272241,"San Francisco, CA",-122.3931266,Yank Sing,$$$,3.5,2227,CA,yank-sing-san-francisco-2,94105
3722,4 Embarcadero Ctr,,,San Francisco,US,chinese,FALSE,37.79475814,"San Francisco, CA",-122.3961104,Crystal Jade Jiang Nan,$$$,3,629,CA,crystal-jade-jiang-nan-san-francisco,94111
3723,83 Skyline Plz,,,Daly City,US,chinese,FALSE,37.68219433,"San Francisco, CA",-122.4873022,Fresh Elements,$$$,3.5,189,CA,fresh-elements-daly-city,94015
3724,560 Waverley St,,,Palo Alto,US,chinese,FALSE,37.44636536,"San Francisco, CA",-122.1597748,Tai Pan,$$$,3.5,485,CA,tai-pan-palo-alto-3,94301
3725,2384 Senter Rd,,,San Jose,US,chinese,FALSE,37.30831437,"San Francisco, CA",-121.847823,May Hong Restaurant,$$$,1.5,4,CA,may-hong-restaurant-san-jose,95111
3726,28 Waverly Pl,,,San Francisco,US,chinese,FALSE,37.7937724,"San Francisco, CA",-122.4067594,Mister Jiu's,$$$$,4,267,CA,mister-jius-san-francisco,94108
3727,606 Broadway,,,San Francisco,US,chinese,FALSE,37.79802704,"San Francisco, CA",-122.3985825,Jai Yun,$$$$,3.5,133,CA,jai-yun-san-francisco-3,94133
3728,8 Kenneth Rexroth Pl,,,San Francisco,US,chinese,FALSE,37.79845161,"San Francisco, CA",-122.4077813,Eight Tables by George Chen,$$$$,5,1,CA,eight-tables-by-george-chen-san-francisco,94133
3729,7105 W Sunset Blvd,,,Los Angeles,US,chinese,FALSE,34.09807939,"Los Angeles, CA",-118.3446622,Hoy's Wok,$,4,316,CA,hoys-wok-los-angeles,90046
3730,4255 W 3rd St,,,Los Angeles,US,chinese,FALSE,34.0691149,"Los Angeles, CA",-118.3073944,Zzamong,$,4,448,CA,zzamong-los-angeles,90004
3731,101 S Vermont Ave,,,Los Angeles,US,chinese,FALSE,34.07255309,"Los Angeles, CA",-118.2921566,Sea Dragon Chinese Restaurant,$,4,293,CA,sea-dragon-chinese-restaurant-los-angeles,90004
3732,709 N Virgil Ave,,,Los Angeles,US,chinese,FALSE,34.0837667,"Los Angeles, CA",-118.2869649,Wah's Golden Hen,$,4.5,311,CA,wahs-golden-hen-los-angeles,90029
3733,5900 Sunset Blvd,,,Los Angeles,US,chinese,FALSE,34.097797,"Los Angeles, CA",-118.318305,ixlb DimSum Eats,$,4,311,CA,ixlb-dimsum-eats-los-angeles-2,90028
3734,4511 W Pico Blvd,,,Los Angeles,US,chinese,FALSE,34.04882,"Los Angeles, CA",-118.33402,China Kitchen,$,4,44,CA,china-kitchen-los-angeles,90019
3735,4016 W Washington Blvd,,,Los Angeles,US,chinese,FALSE,34.03964396,"Los Angeles, CA",-118.3270384,Panda Wok,$,4.5,21,CA,panda-wok-los-angeles-2,90291
3736,1411 Echo Park Ave,,,Los Angeles,US,chinese,FALSE,34.07817,"Los Angeles, CA",-118.25676,Combo A,$,4.5,95,CA,combo-a-los-angeles,90026
3737,5677 W Pico Blvd,Ste 7,,Los Angeles,US,chinese,FALSE,34.05082,"Los Angeles, CA",-118.36183,Ho Ho Kitchen,$,4,36,CA,ho-ho-kitchen-los-angeles,90019
3738,727 N Broadway,Ste 215,,Los Angeles,US,chinese,FALSE,34.061761,"Los Angeles, CA",-118.239523,Fortune Gourmet Kitchen,$,4,162,CA,fortune-gourmet-kitchen-los-angeles,90012
3739,5528 York Blvd,,,Los Angeles,US,chinese,FALSE,34.11932497,"Los Angeles, CA",-118.1970679,China In The Box,$,4.5,131,CA,china-in-the-box-los-angeles-3,90042
3740,1549 N Vermont Ave,,,Los Angeles,US,chinese,FALSE,34.09926184,"Los Angeles, CA",-118.2918341,Imperial Chopsticks,$,4.5,10,CA,imperial-chopsticks-los-angeles,90027
3741,834 S Grand Ave,,,Los Angeles,US,chinese,FALSE,34.04490778,"Los Angeles, CA",-118.2588208,Uncle John's Cafe,$,4,415,CA,uncle-johns-cafe-los-angeles,90017
3742,3176 Los Feliz Blvd,,,Los Angeles,US,chinese,FALSE,34.12343216,"Los Angeles, CA",-118.2680054,Sun Hai Inn,$,4,93,CA,sun-hai-inn-los-angeles,90039
3743,4727 Venice Blvd,,,Los Angeles,US,chinese,FALSE,34.0470687,"Los Angeles, CA",-118.3391859,Little Beijing Chinese Fast Food,$,3.5,79,CA,little-beijing-chinese-fast-food-los-angeles,90019
3744,3109 W Olympic Blvd,Ste B,,Los Angeles,US,chinese,FALSE,34.05293274,"Los Angeles, CA",-118.3035202,Myung In Dumplings,$,4,562,CA,myung-in-dumplings-los-angeles,90006
3745,800 Yale St,,,Los Angeles,US,chinese,FALSE,34.06335,"Los Angeles, CA",-118.24046,Zen Mei Bistro,$,4,116,CA,zen-mei-bistro-los-angeles,90012
3746,1064 Gayley Ave,,,Los Angeles,US,chinese,FALSE,34.06095587,"Los Angeles, CA",-118.4470341,Northern Cafe,$,3.5,224,CA,northern-cafe-los-angeles,90024
3747,3055 W 7th St,Ste A,,Los Angeles,US,chinese,FALSE,34.0600395,"Los Angeles, CA",-118.2906189,Noodle Holic,$,4,59,CA,noodle-holic-los-angeles,90005
3748,3860 S Crenshaw Blvd,,,Los Angeles,US,chinese,FALSE,34.01581,"Los Angeles, CA",-118.3344,Kim's Restaurant,$,4,86,CA,kims-restaurant-los-angeles-2,90008
3749,727 N Broadway,Ste 111,,Los Angeles,US,chinese,FALSE,34.061401,"Los Angeles, CA",-118.239509,Qin West Chinese Cuisine,$,4,100,CA,qin-west-chinese-cuisine-los-angeles,90012
3750,2005 W 7th St,,,Los Angeles,US,chinese,FALSE,34.05607291,"Los Angeles, CA",-118.2758226,Bamboo Inn,$,4,53,CA,bamboo-inn-los-angeles,90057
3751,401 S Vermont Ave,Ste 1,,Los Angeles,US,chinese,FALSE,34.06695557,"Los Angeles, CA",-118.2920609,Lee's Noodles,$,3.5,107,CA,lees-noodles-los-angeles-6,90020
3752,625 W College St,Ste 109,,Los Angeles,US,chinese,FALSE,34.06542,"Los Angeles, CA",-118.24069,Jade Wok,$,4,107,CA,jade-wok-los-angeles,90012
3753,401 E 12th St,Ste 25,,Los Angeles,US,chinese,FALSE,34.0357084,"Los Angeles, CA",-118.2558709,China Coast,$,4.5,25,CA,china-coast-los-angeles-4,90015
3754,11845 Braddock Dr,,,Los Angeles,US,chinese,FALSE,33.99364851,"Los Angeles, CA",-118.4138223,China Express,$,4,36,CA,china-express-los-angeles,90230
3755,210 Alpine St,,,Los Angeles,US,chinese,FALSE,34.06196773,"Los Angeles, CA",-118.2373986,Won Kok Restaurant,$,3.5,862,CA,won-kok-restaurant-los-angeles,90012
3756,3280 W 6th St,,,Los Angeles,US,chinese,FALSE,34.06343,"Los Angeles, CA",-118.29378,Chinese House,$,3.5,59,CA,chinese-house-los-angeles,90010
3757,1001 S Vermont Ave,Ste 106,,Los Angeles,US,chinese,FALSE,34.05211258,"Los Angeles, CA",-118.291954,Mandarin Garden,$,3.5,109,CA,mandarin-garden-los-angeles,90006
3758,305 N Soto St,,,Los Angeles,US,chinese,FALSE,34.04725,"Los Angeles, CA",-118.20791,Wok on Soto,$,4,28,CA,wok-on-soto-los-angeles,90033
3759,6051 Hollywood Blvd,Ste 101,,Los Angeles,US,chinese,FALSE,34.10181739,"Los Angeles, CA",-118.3217181,Maxim Chinese Food,$,3.5,21,CA,maxim-chinese-food-los-angeles,90028
3760,833 S Western Ave,Ste 41,,Los Angeles,US,chinese,FALSE,34.0572619,"Los Angeles, CA",-118.30971,Happy Noodle - Rodeo,$,4,9,CA,happy-noodle-rodeo-los-angeles,90005
3761,1600 W 6th St,,,Los Angeles,US,chinese,FALSE,34.05687,"Los Angeles, CA",-118.26943,Gold Medal Chinese Food,$,4,13,CA,gold-medal-chinese-food-los-angeles,90017
3762,1907 Hillhurst Ave,,,Los Angeles,US,chinese,FALSE,34.10556033,"Los Angeles, CA",-118.2874641,China Express,$,3.5,44,CA,china-express-los-angeles-11,90027
3763,1722 S Western Ave,,,Los Angeles,US,chinese,FALSE,34.0419534,"Los Angeles, CA",-118.3088951,Kay Kay Chinese Food,$,3.5,41,CA,kay-kay-chinese-food-los-angeles,90006
3764,809 N Hill St,,,Los Angeles,US,chinese,FALSE,34.06318399,"Los Angeles, CA",-118.239643,Tian's Dim Sum & Fast Food,$,4,111,CA,tians-dim-sum-and-fast-food-los-angeles,90012
3765,5565 W Manchester Ave,,,Los Angeles,US,chinese,FALSE,33.9600249,"Los Angeles, CA",-118.3781833,1st Wok,$,4,41,CA,1st-wok-los-angeles,90045
3766,691 S Hoover St,,,Los Angeles,US,chinese,FALSE,34.06018568,"Los Angeles, CA",-118.2845626,Little Wang Kung,$,4,44,CA,little-wang-kung-los-angeles,90005
3767,1905 S Western Ave,Ste 1,,Los Angeles,US,chinese,FALSE,34.03959,"Los Angeles, CA",-118.3091249,Hong Kong Express 2,$,5,8,CA,hong-kong-express-2-los-angeles,90018
3768,13724 Sherman Way,,,Los Angeles,US,chinese,FALSE,34.20070648,"Los Angeles, CA",-118.4321136,Little Ocha Extra,$,4,107,CA,little-ocha-extra-los-angeles,91405
3769,3200 Glendale Blvd,,,Los Angeles,US,chinese,FALSE,34.1175224,"Los Angeles, CA",-118.2609917,Coral Reef Chinese Restaurant,$,3.5,119,CA,coral-reef-chinese-restaurant-los-angeles,90039
3770,11136 Palms Blvd,,,Los Angeles,US,chinese,FALSE,34.01925744,"Los Angeles, CA",-118.4216383,San Hing,$,3.5,106,CA,san-hing-los-angeles,90034
3771,2310 Pasadena Ave,,,Los Angeles,US,chinese,FALSE,34.0754221,"Los Angeles, CA",-118.2173365,Boda Restaurant,$,4,102,CA,boda-restaurant-los-angeles,90031
3772,952 Gayley Ave,,,Los Angeles,US,chinese,FALSE,34.06262554,"Los Angeles, CA",-118.448239,L Kitchen,$,3.5,15,CA,l-kitchen-los-angeles,90024
3773,8250 Beverly Blvd,,,Los Angeles,US,chinese,FALSE,34.0759351,"Los Angeles, CA",-118.3697277,China Catering,$,3.5,88,CA,china-catering-los-angeles,90048
3774,2302 S La Cienega Blvd,,,Los Angeles,US,chinese,FALSE,34.0379824,"Los Angeles, CA",-118.3771,Oriental House Restaurant,$,3.5,50,CA,oriental-house-restaurant-los-angeles,90034
3775,1767 Westwood Blvd,,,Los Angeles,US,chinese,FALSE,34.05056,"Los Angeles, CA",-118.43806,Qin West Chinese Cuisine,$,3.5,130,CA,qin-west-chinese-cuisine-los-angeles-4,90024
3776,3250 W Olympic Blvd,Ste 316,,Los Angeles,US,chinese,FALSE,34.05244,"Los Angeles, CA",-118.30773,Pan Holic,$,3.5,16,CA,pan-holic-los-angeles-2,90006
3777,1019 N Broadway,,,Los Angeles,US,chinese,FALSE,34.067358,"Los Angeles, CA",-118.2357778,Pho 87,$,4,1091,CA,pho-87-los-angeles,90012
3778,3535 Cahuenga Blvd W,,,Los Angeles,US,chinese,FALSE,34.1333,"Los Angeles, CA",-118.35735,Little China Restaurant,$,4,157,CA,little-china-restaurant-los-angeles,90068
3779,1521 Griffith Park Blvd,,,Los Angeles,US,chinese,FALSE,34.09059638,"Los Angeles, CA",-118.2771721,Pine & Crane,$$,4.5,1384,CA,pine-and-crane-los-angeles,90026
3780,819 N Broadway,,,Los Angeles,US,chinese,FALSE,34.06301,"Los Angeles, CA",-118.2384,Yang Chow,$$,4,1752,CA,yang-chow-los-angeles,90012
3781,6031 San Vicente Blvd,,,Los Angeles,US,chinese,FALSE,34.05828,"Los Angeles, CA",-118.36252,Fortune House Chinese Cuisine,$$,4,58,CA,fortune-house-chinese-cuisine-los-angeles,90036
3782,8256 Beverly Blvd,,,Los Angeles,US,chinese,FALSE,34.07577,"Los Angeles, CA",-118.36982,Bao Dim Sum House,$$,4,1863,CA,bao-dim-sum-house-los-angeles,90048
3783,3100 W Olympic Blvd,,,Los Angeles,US,chinese,FALSE,34.05239,"Los Angeles, CA",-118.30342,Young King,$$,4,456,CA,young-king-los-angeles,90006
3784,8474 W 3rd St,Ste 108,,Los Angeles,US,chinese,FALSE,34.07299,"Los Angeles, CA",-118.37539,ROC Beverly Grove,$$,4,225,CA,roc-beverly-grove-los-angeles-2,90048
3785,3500 W Sunset Blvd,,,Los Angeles,US,chinese,FALSE,34.08879,"Los Angeles, CA",-118.27684,Fat Dragon,$$,3.5,109,CA,fat-dragon-los-angeles,90026
3786,960 North Hill St,,,Los Angeles,US,chinese,FALSE,34.06603994,"Los Angeles, CA",-118.2376204,Full Moon House,$$,4,56,CA,full-moon-house-los-angeles,90012
3787,806 S Spring St,,,Los Angeles,US,chinese,FALSE,34.0427621,"Los Angeles, CA",-118.2536515,Peking Tavern,$$,4,566,CA,peking-tavern-los-angeles-3,90014
3788,102 W 9th St,,,Los Angeles,US,chinese,FALSE,34.0415537,"Los Angeles, CA",-118.255232,The New Moon,$$,4,217,CA,the-new-moon-los-angeles,90015
3789,1710 S Robertson Blvd,,,Los Angeles,US,chinese,FALSE,34.0485068,"Los Angeles, CA",-118.3854659,Asian Fusion,$$,4,241,CA,asian-fusion-los-angeles-2,90035
3790,12775 Millennium Dr,Ste 110,,Los Angeles,US,chinese,FALSE,33.97588714,"Los Angeles, CA",-118.4180157,ROC Playa Vista,$$,3.5,297,CA,roc-playa-vista-los-angeles,90094
3791,1735 Colorado Blvd,,,Los Angeles,US,chinese,FALSE,34.13971273,"Los Angeles, CA",-118.2050593,Eagle Rock Green Dragon,$$,4,336,CA,eagle-rock-green-dragon-los-angeles,90041
3792,2049 Sawtelle Blvd,,,Los Angeles,US,chinese,FALSE,34.0397641,"Los Angeles, CA",-118.4428327,ROC Sawtelle,$$,3.5,1460,CA,roc-sawtelle-los-angeles-2,90025
3793,913 N Broadway,,,Los Angeles,US,chinese,FALSE,34.06452942,"Los Angeles, CA",-118.2376556,Plum Tree Inn,$$,4,328,CA,plum-tree-inn-los-angeles,90012
3794,3324 W 6th St,Ste E-1,,Los Angeles,US,chinese,FALSE,34.0631997,"Los Angeles, CA",-118.2950261,Golden Pouch,$$,4,418,CA,golden-pouch-los-angeles,90020
3795,984 N Broadway,,,Los Angeles,US,chinese,FALSE,34.06616,"Los Angeles, CA",-118.23586,Chinese Friends Restaurant,$$,4,252,CA,chinese-friends-restaurant-los-angeles,90012
3796,1012 S San Pedro St,,,Los Angeles,US,chinese,FALSE,34.03572768,"Los Angeles, CA",-118.2517894,Paul's Kitchen,$$,4,240,CA,pauls-kitchen-los-angeles,90015
3797,1813 Hillhurst Ave,,,Los Angeles,US,chinese,FALSE,34.1042011,"Los Angeles, CA",-118.2879041,Chi Dynasty,$$,3.5,392,CA,chi-dynasty-los-angeles,90027
3798,3101 W Olympic Blvd,,,Los Angeles,US,chinese,FALSE,34.052872,"Los Angeles, CA",-118.303314,Shin Beijing,$$,4,198,CA,shin-beijing-los-angeles,90006
3799,3901 W Olympic Blvd,,,Los Angeles,US,chinese,FALSE,34.05371,"Los Angeles, CA",-118.31961,Feng Mao Lamb Kebab,$$,4,296,CA,feng-mao-lamb-kebab-los-angeles-2,90019
3800,4805 Whitsett Ave,,,Los Angeles,US,chinese,FALSE,34.1578901,"Los Angeles, CA",-118.4053849,Chengdu House,$$,3.5,57,CA,chengdu-house-los-angeles,91607
3801,740 N Fairfax Ave,,,Los Angeles,US,chinese,FALSE,34.0845188,"Los Angeles, CA",-118.3612451,Genghis Cohen,$$,3.5,382,CA,genghis-cohen-los-angeles-2,90046
3802,5770 W 3rd St,,,Los Angeles,US,chinese,FALSE,34.06866,"Los Angeles, CA",-118.34583,Chyn King,$$,3,231,CA,chyn-king-los-angeles,90036
3803,727 N Broadway,Ste 130,,Los Angeles,US,chinese,FALSE,34.06140137,"Los Angeles, CA",-118.239502,BaoHaus,$$,4,292,CA,baohaus-los-angeles-11,90012
3804,8000 W Sunset Blvd,Ste A110,,Los Angeles,US,chinese,FALSE,34.09746,"Los Angeles, CA",-118.36513,Wokcano Asian Restaurant & Bar,$$,3.5,243,CA,wokcano-asian-restaurant-and-bar-los-angeles,90046
3805,800 W Olympic Blvd,Ste A-120,,Los Angeles,US,chinese,FALSE,34.04510278,"Los Angeles, CA",-118.265483,Triple 8 China Bar & Grill,$$,3.5,399,CA,triple-8-china-bar-and-grill-los-angeles,90015
3806,357 S Western Ave,,,Los Angeles,US,chinese,FALSE,34.067312,"Los Angeles, CA",-118.3092449,Heung Rae Gak,$$,4,130,CA,heung-rae-gak-los-angeles,90020
3807,9401 W Pico Blvd,,,Los Angeles,US,chinese,FALSE,34.0555496,"Los Angeles, CA",-118.394043,Shanghai Diamond Garden,$$,4,23,CA,shanghai-diamond-garden-los-angeles-2,90035
3808,10450 National Blvd,,,Los Angeles,US,chinese,FALSE,34.02873,"Los Angeles, CA",-118.41211,Hu's Szechwan Restaurant,$$,3.5,319,CA,hus-szechwan-restaurant-los-angeles,90034
3809,963 N Hill St,,,Los Angeles,US,chinese,FALSE,34.06621933,"Los Angeles, CA",-118.2380447,Full House Seafood Restaurant,$$,3.5,562,CA,full-house-seafood-restaurant-los-angeles-3,90012
3810,966 S Vermont Ave,,,Los Angeles,US,chinese,FALSE,34.05348206,"Los Angeles, CA",-118.2912521,The Dragon Restaurant,$$,3.5,245,CA,the-dragon-restaurant-los-angeles,90006
